Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2.158,0.254,242.52,8.8,0.0,0.0,29.0
0.242,0.0,240.31,1.0,0.0,0.0,1.0
1.658,0.0,239.22,6.8,0.0,1.0,18.0
0.36,0.092,242.8,1.6,0.0,0.0,1.0
1.502,0.098,242.37,6.2,1.0,0.0,18.0
0.292,0.0,245.96,1.2,0.0,0.0,0.0
1.546,0.0,241.11,6.4,0.0,0.0,18.0
0.78,0.26,243.9,3.6,0.0,0.0,6.0
0.588,0.278,242.48,2.6,0.0,0.0,0.0
2.094,0.12,241.21,8.6,0.0,0.0,1.0
0.734,0.0,240.42,3.0,0.0,0.0,1.0
1.54,0.11,243.02,6.4,0.0,0.0,19.0
2.208,0.478,238.35,9.4,0.0,1.0,29.0
0.354,0.076,245.06,1.4,0.0,0.0,1.0
1.436,0.086,241.02,5.8,0.0,0.0,19.0
0.448,0.072,243.6,1.8,0.0,0.0,1.0
1.816,0.346,242.56,7.6,0.0,3.0,19.0
0.552,0.182,243.39,2.4,0.0,0.0,1.0
1.348,0.048,241.61,5.6,0.0,0.0,19.0
1.15,0.342,243.87,4.8,0.0,1.0,12.0
1.704,0.14,242.3,7.0,0.0,0.0,18.0
0.958,0.188,242.37,4.0,0.0,0.0,11.0
4.106,0.606,235.33,17.8,0.0,31.0,17.0
0.622,0.24,241.18,2.8,0.0,1.0,1.0
0.826,0.0,242.1,3.6,0.0,0.0,1.0
0.346,0.0,247.76,1.4,0.0,0.0,0.0
0.472,0.12,242.71,2.0,0.0,0.0,1.0
0.35,0.222,243.64,1.6,0.0,0.0,0.0
1.394,0.194,238.95,5.8,0.0,0.0,18.0
0.286,0.13,242.74,1.4,0.0,0.0,0.0
0.546,0.154,239.83,2.4,0.0,1.0,1.0
0.236,0.098,243.58,1.0,0.0,0.0,0.0
1.38,0.2,238.42,5.8,0.0,0.0,18.0
1.228,0.0,240.66,5.0,0.0,0.0,18.0
0.646,0.158,242.18,2.8,0.0,0.0,1.0
0.884,0.23,243.58,3.6,0.0,1.0,1.0
1.52,0.192,238.58,6.4,0.0,0.0,18.0
0.906,0.112,241.33,3.8,1.0,0.0,0.0
0.618,0.196,237.02,2.8,1.0,0.0,1.0
0.344,0.216,242.27,1.6,0.0,0.0,1.0
1.436,0.214,240.56,6.0,0.0,2.0,18.0
0.326,0.084,243.16,1.4,0.0,0.0,0.0
1.926,0.258,238.4,8.0,0.0,0.0,29.0
0.412,0.186,239.7,1.8,0.0,1.0,1.0
0.174,0.048,239.39,0.8,0.0,0.0,1.0
0.312,0.0,244.28,1.2,0.0,0.0,0.0
1.906,0.136,237.27,8.0,0.0,0.0,29.0
0.382,0.218,242.18,1.8,0.0,1.0,1.0
0.426,0.05,239.93,1.8,0.0,0.0,1.0
1.096,0.114,242.27,4.6,0.0,0.0,0.0
3.582,0.37,235.97,15.8,32.0,0.0,18.0
2.884,0.32,239.37,13.2,25.0,1.0,18.0
0.298,0.088,243.29,1.4,0.0,0.0,1.0
0.376,0.222,244.13,1.8,0.0,2.0,1.0
0.276,0.112,244.42,1.2,0.0,0.0,1.0
0.25,0.07,241.49,1.0,0.0,0.0,1.0
1.51,0.118,238.96,6.4,0.0,0.0,21.0
0.298,0.0,239.47,1.2,0.0,0.0,0.0
1.098,0.106,240.06,5.4,0.0,0.0,0.0
0.252,0.0,241.33,1.2,0.0,0.0,1.0
1.276,0.0,241.34,5.2,0.0,0.0,19.0
0.34,0.198,240.56,1.6,0.0,0.0,1.0
1.462,0.362,239.58,6.4,0.0,0.0,18.0
1.102,0.0,240.39,4.6,2.0,0.0,1.0
2.688,0.536,242.2,12.0,33.0,2.0,0.0
1.106,0.15,239.79,4.6,0.0,1.0,1.0
1.196,0.278,238.1,6.2,12.0,0.0,3.0
0.378,0.216,244.77,1.8,0.0,2.0,1.0
1.436,0.222,242.45,6.0,0.0,2.0,18.0
0.604,0.096,243.34,2.4,0.0,1.0,1.0
0.29,0.076,238.93,1.2,0.0,1.0,1.0
1.138,0.106,243.21,4.6,0.0,0.0,0.0
1.418,0.182,237.65,6.0,0.0,0.0,18.0
1.152,0.472,243.95,5.0,0.0,1.0,12.0
1.318,0.088,237.55,5.4,0.0,2.0,17.0
0.706,0.224,244.03,3.0,0.0,1.0,1.0
1.42,0.0,237.14,6.0,0.0,1.0,17.0
0.656,0.132,242.61,2.8,0.0,0.0,1.0
2.708,0.324,238.66,11.4,37.0,1.0,0.0
1.378,0.188,238.22,5.8,0.0,0.0,18.0
1.398,0.066,238.88,5.8,0.0,0.0,18.0
0.32,0.064,243.7,1.4,0.0,0.0,0.0
1.268,0.056,240.69,5.2,0.0,0.0,19.0
0.582,0.24,243.15,2.6,0.0,0.0,0.0
0.278,0.114,239.14,1.2,0.0,0.0,1.0
0.238,0.118,243.37,1.0,0.0,1.0,1.0
1.266,0.082,236.23,5.2,0.0,1.0,17.0
0.95,0.36,244.26,4.2,0.0,0.0,11.0
0.272,0.104,240.57,1.2,0.0,1.0,0.0
0.256,0.12,243.09,1.2,0.0,0.0,0.0
1.716,0.108,242.26,7.6,0.0,0.0,19.0
0.4,0.356,243.77,2.2,0.0,1.0,1.0
2.536,0.196,239.07,10.6,37.0,1.0,0.0
0.298,0.206,241.43,1.4,0.0,1.0,1.0
0.364,0.106,239.54,1.8,0.0,0.0,1.0
0.36,0.278,243.87,1.8,0.0,0.0,0.0
1.468,0.32,238.79,6.2,0.0,2.0,18.0
0.84,0.162,241.21,3.4,0.0,1.0,1.0
0.598,0.072,239.6,2.6,0.0,0.0,0.0
0.886,0.176,242.01,3.6,0.0,0.0,12.0
0.938,0.124,238.98,4.0,0.0,1.0,0.0
4.35,0.496,236.32,19.0,31.0,0.0,11.0
1.42,0.162,238.68,6.0,0.0,0.0,18.0
0.676,0.0,242.6,2.8,0.0,0.0,0.0
1.378,0.184,236.63,5.8,0.0,1.0,18.0
0.32,0.134,241.07,1.4,0.0,0.0,1.0
0.744,0.196,241.28,3.2,0.0,0.0,1.0
1.676,0.118,240.45,7.0,0.0,0.0,0.0
0.256,0.088,240.91,1.2,0.0,0.0,0.0
0.706,0.08,243.16,3.0,0.0,0.0,1.0
0.33,0.206,243.83,1.6,0.0,2.0,1.0
0.754,0.288,240.16,3.4,0.0,1.0,0.0
0.846,0.15,238.81,3.6,0.0,0.0,12.0
0.864,0.242,242.1,3.6,0.0,2.0,0.0
0.592,0.078,238.0,2.4,0.0,0.0,1.0
0.418,0.314,239.36,2.2,0.0,2.0,0.0
0.23,0.082,239.75,1.0,0.0,1.0,0.0
1.248,0.098,241.31,5.2,0.0,0.0,0.0
0.568,0.192,240.04,2.4,0.0,0.0,0.0
0.854,0.22,237.38,3.8,0.0,0.0,1.0
0.402,0.298,237.74,2.0,0.0,1.0,1.0
0.246,0.068,242.71,1.0,0.0,0.0,1.0
1.482,0.176,239.01,6.2,0.0,0.0,19.0
3.58,0.144,234.64,15.6,34.0,0.0,17.0
1.236,0.368,238.51,5.4,0.0,1.0,12.0
0.368,0.226,242.34,1.8,0.0,0.0,1.0
0.456,0.0,241.87,2.0,0.0,0.0,1.0
0.332,0.15,240.6,1.4,0.0,0.0,1.0
1.726,0.466,238.24,7.4,0.0,1.0,18.0
4.676,0.0,237.31,19.6,37.0,0.0,18.0
0.268,0.106,241.26,1.2,0.0,2.0,1.0
0.736,0.192,243.53,3.0,0.0,0.0,1.0
0.238,0.112,238.34,1.0,0.0,1.0,1.0
0.774,0.056,243.63,3.2,0.0,0.0,1.0
0.158,0.0,242.43,0.6,0.0,0.0,1.0
0.382,0.066,240.43,1.6,0.0,0.0,0.0
0.254,0.116,239.82,1.2,0.0,0.0,0.0
0.612,0.0,243.79,2.4,0.0,0.0,1.0
0.23,0.098,242.34,1.0,0.0,0.0,1.0
0.346,0.114,245.09,1.4,0.0,0.0,0.0
0.33,0.236,241.3,1.6,0.0,1.0,0.0
0.328,0.13,242.39,1.4,1.0,0.0,1.0
0.156,0.0,241.37,0.6,0.0,0.0,0.0
2.624,0.344,239.62,11.0,0.0,2.0,19.0
0.842,0.3,240.57,3.8,0.0,1.0,9.0
0.368,0.09,243.15,1.6,0.0,1.0,1.0
0.32,0.202,239.73,1.6,0.0,2.0,0.0
0.716,0.172,239.92,3.0,0.0,2.0,1.0
0.418,0.346,241.73,2.2,0.0,1.0,1.0
0.968,0.056,237.89,4.0,0.0,2.0,1.0
1.686,0.138,236.7,7.0,0.0,1.0,17.0
0.832,0.142,245.48,3.8,0.0,8.0,1.0
0.506,0.064,239.85,2.0,0.0,0.0,1.0
2.256,0.248,240.39,9.4,0.0,1.0,12.0
0.99,0.32,240.52,4.2,0.0,0.0,13.0
2.06,0.38,237.61,8.8,0.0,0.0,11.0
0.23,0.082,240.54,1.0,0.0,0.0,1.0
0.248,0.112,244.19,1.0,0.0,1.0,1.0
0.154,0.0,240.76,0.6,0.0,0.0,0.0
0.244,0.1,240.0,1.0,0.0,2.0,1.0
0.154,0.0,240.34,0.6,0.0,0.0,1.0
0.222,0.08,237.99,1.0,0.0,0.0,1.0
0.154,0.0,239.48,0.6,0.0,0.0,1.0
0.152,0.0,238.43,0.6,0.0,0.0,1.0
0.152,0.0,237.01,0.6,0.0,0.0,0.0
0.25,0.118,240.51,1.2,0.0,0.0,0.0
0.256,0.128,243.08,1.2,0.0,0.0,0.0
0.252,0.114,239.01,1.2,0.0,0.0,0.0
1.114,0.43,240.26,5.0,0.0,0.0,12.0
0.25,0.116,239.67,1.2,0.0,0.0,1.0
0.29,0.154,241.7,1.4,0.0,0.0,1.0
0.32,0.224,241.14,1.6,0.0,0.0,1.0
0.252,0.122,242.1,1.2,0.0,0.0,1.0
0.158,0.0,242.04,0.6,0.0,0.0,0.0
0.848,0.196,239.98,3.6,0.0,0.0,12.0
0.23,0.092,241.53,1.0,0.0,0.0,1.0
0.156,0.0,241.41,0.6,0.0,0.0,1.0
0.156,0.0,240.89,0.6,0.0,0.0,1.0
0.242,0.106,239.77,1.0,0.0,2.0,1.0
0.158,0.0,243.42,0.6,0.0,0.0,0.0
0.236,0.066,239.69,1.2,0.0,0.0,0.0
0.244,0.114,242.69,1.0,0.0,1.0,1.0
0.16,0.0,244.23,0.6,0.0,0.0,1.0
0.158,0.0,242.49,0.6,0.0,0.0,1.0
0.156,0.0,241.38,0.6,0.0,0.0,1.0
0.248,0.11,238.32,1.2,0.0,0.0,1.0
0.326,0.242,241.3,1.6,0.0,1.0,1.0
0.256,0.116,240.15,1.2,0.0,0.0,1.0
0.266,0.116,240.02,1.2,0.0,0.0,1.0
1.228,0.0,240.65,5.0,0.0,0.0,19.0
1.364,0.194,238.86,5.6,0.0,2.0,18.0
1.236,0.0,237.02,5.2,0.0,0.0,18.0
0.232,0.094,242.09,1.0,0.0,0.0,0.0
0.18,0.0,240.08,1.0,0.0,0.0,1.0
0.19,0.0,243.92,0.8,0.0,0.0,1.0
0.748,0.08,239.82,3.0,0.0,1.0,1.0
0.24,0.082,240.15,1.0,0.0,1.0,1.0
0.209,0.041,242.18,0.9,0.0,0.5,0.5
0.1935,0.0205,243.195,0.8500000000000001,0.0,0.25,0.25
0.18575,0.01025,243.7025,0.8250000000000001,0.0,0.125,0.125
0.181875,0.005125,243.95625,0.8125,0.0,0.0625,0.0625
0.1799375,0.0025625,244.083125,0.80625,0.0,0.03125,0.03125
0.17896875,0.00128125,244.14656250000002,0.8031250000000001,0.0,0.015625,0.015625
0.178484375,0.000640625,244.17828125,0.8015625000000001,0.0,0.0078125,0.0078125
0.17824218749999998,0.0003203125,244.194140625,0.80078125,0.0,0.00390625,0.00390625
0.17812109375,0.00016015625,244.20207031249998,0.800390625,0.0,0.001953125,0.001953125
0.178060546875,8.0078125e-05,244.20603515624998,0.8001953125000001,0.0,0.0009765625,0.0009765625
0.178,0.0,244.21,0.8,0.0,0.0,0.0
0.256,0.094,242.42,1.2,0.0,1.0,0.0
0.258,0.084,244.48,1.2,0.0,0.0,1.0
0.356,0.218,240.35,1.8,0.0,1.0,1.0
0.192,0.0,243.54,1.0,0.0,0.0,1.0
1.018,0.432,239.13,4.6,0.0,1.0,11.0
0.274,0.106,241.62,1.2,0.0,0.0,1.0
0.46,0.322,242.39,2.4,0.0,1.0,0.0
1.072,0.0,243.19,4.4,0.0,0.0,1.0
1.538,0.246,241.3,6.4,0.0,0.0,19.0
0.392,0.262,244.52,1.8,0.0,0.0,1.0
1.414,0.19,241.21,5.8,0.0,0.0,18.0
1.242,0.184,242.35,5.2,0.0,1.0,1.0
2.168,0.056,239.01,9.4,0.0,0.0,19.0
0.336,0.0,243.27,1.4,0.0,0.0,1.0
1.652,0.252,238.66,7.0,0.0,2.0,18.0
0.298,0.108,243.54,1.4,0.0,0.0,1.0
1.704,0.06,239.7,7.0,0.0,0.0,19.0
0.746,0.178,242.97,3.4,0.0,0.0,6.0
1.478,0.304,238.53,6.2,0.0,1.0,18.0
0.3,0.112,243.9,1.4,0.0,0.0,0.0
1.704,0.08,239.51,7.0,0.0,0.0,18.0
0.428,0.228,243.0,2.0,0.0,2.0,0.0
1.344,0.066,238.82,5.6,0.0,0.0,18.0
0.728,0.216,245.74,3.0,0.0,0.0,0.0
0.738,0.056,242.61,3.0,0.0,2.0,1.0
1.612,0.424,241.98,6.8,0.0,2.0,12.0
1.294,0.076,241.5,5.4,0.0,0.0,19.0
0.312,0.072,243.18,1.4,0.0,0.0,1.0
1.038,0.05,242.44,4.8,2.0,0.0,1.0
0.416,0.166,244.19,2.0,0.0,2.0,1.0
1.816,0.392,238.27,7.8,0.0,0.0,1.0
0.322,0.104,245.19,1.4,0.0,0.0,1.0
1.8,0.28,239.49,7.8,0.0,0.0,0.0
0.808,0.116,246.22,3.4,0.0,0.0,0.0
1.328,0.0,239.78,5.4,0.0,2.0,18.0
0.362,0.202,243.72,1.6,0.0,2.0,0.0
0.162,0.054,243.18,0.8,0.0,0.0,0.0
1.208,0.5,242.92,5.4,0.0,2.0,1.0
0.438,0.182,240.4,2.0,0.0,1.0,0.0
1.938,0.0,245.32,7.8,0.0,0.0,1.0
3.744,0.106,240.24,15.6,0.0,38.0,18.0
0.352,0.29,245.72,1.8,1.0,1.0,1.0
0.142,0.0,240.01,0.6,0.0,0.0,0.0
0.202,0.0,245.38,1.0,0.0,0.0,1.0
0.402,0.198,241.95,1.8,0.0,1.0,1.0
0.308,0.106,244.08,1.4,0.0,0.0,1.0
0.146,0.0,244.66,0.6,0.0,0.0,1.0
0.458,0.198,244.33,2.0,0.0,1.0,1.0
1.366,0.174,240.87,5.6,0.0,1.0,19.0
0.79,0.082,243.02,3.2,0.0,0.0,0.0
0.382,0.0,243.3,1.6,0.0,0.0,1.0
0.372,0.0,246.41,1.8,0.0,0.0,1.0
0.156,0.046,241.77,0.8,0.0,0.0,1.0
0.468,0.072,244.99,1.8,0.0,0.0,1.0
0.334,0.188,244.41,1.6,0.0,0.0,1.0
0.148,0.0,243.37,0.6,0.0,0.0,1.0
1.69,0.364,240.92,7.2,1.0,1.0,19.0
0.682,0.24,243.37,3.0,0.0,1.0,0.0
0.56,0.252,238.03,2.6,0.0,0.0,0.0
0.26,0.074,241.41,1.0,0.0,0.0,0.0
0.278,0.084,241.8,1.2,0.0,0.0,1.0
0.316,0.076,243.54,1.4,0.0,0.0,1.0
1.32,0.064,240.62,5.4,0.0,0.0,18.0
1.07,0.148,242.84,4.4,0.0,1.0,1.0
0.376,0.0,242.99,1.6,0.0,1.0,1.0
0.33,0.068,242.16,1.4,0.0,2.0,0.0
0.586,0.098,241.85500000000002,2.4,0.0,1.0,0.5
0.714,0.113,241.70250000000001,2.9,0.0,0.5,0.75
0.778,0.1205,241.62625000000003,3.15,0.0,0.25,0.875
0.81,0.12425,241.58812500000002,3.275,0.0,0.125,0.9375
0.8260000000000001,0.126125,241.56906250000003,3.3375,0.0,0.0625,0.96875
0.8340000000000001,0.1270625,241.55953125000002,3.36875,0.0,0.03125,0.984375
0.8380000000000001,0.12753124999999998,241.55476562500002,3.384375,0.0,0.015625,0.9921875
0.842,0.128,241.55,3.4,0.0,0.0,1.0
0.294,0.074,241.37,1.4,0.0,0.0,0.0
0.516,0.0,246.06,2.0,0.0,0.0,0.0
0.478,0.226,243.83,2.2,0.0,1.0,0.0
0.396,0.0,243.54,1.6,0.0,0.0,0.0
1.81,0.168,239.38,7.6,0.0,1.0,18.0
0.316,0.05,241.24,1.2,0.0,1.0,0.0
1.288,0.082,238.78,5.4,0.0,0.0,18.0
0.506,0.188,245.39,2.2,0.0,0.0,1.0
0.594,0.182,244.8,2.6,1.0,0.0,0.0
1.97,0.054,242.3,8.0,0.0,0.0,18.0
2.556,0.348,237.92,11.6,33.0,0.0,0.0
0.404,0.054,244.13,1.6,0.0,1.0,1.0
1.548,0.13,239.56,6.4,0.0,0.0,18.0
0.99,0.122,241.51,4.0,0.0,0.0,1.0
0.348,0.0,240.4,1.4,0.0,0.0,0.0
1.318,0.0,244.91,5.4,0.0,0.0,1.0
3.292,0.386,239.61,14.6,25.0,1.0,18.0
0.594,0.07,242.25,2.4,0.0,0.0,0.0
1.424,0.052,240.14,5.8,0.0,0.0,19.0
0.464,0.15,241.48,2.0,0.0,1.0,1.0
0.32,0.052,243.5,1.4,0.0,1.0,1.0
0.502,0.0,243.24,2.0,0.0,1.0,1.0
3.314,0.314,234.6,15.0,24.0,0.0,17.0
0.878,0.288,242.18,3.8,0.0,1.0,1.0
1.138,0.526,238.04,5.2,0.0,1.0,12.0
0.354,0.064,241.95,1.4,0.0,1.0,1.0
3.82,0.342,236.85,16.6,32.0,0.0,18.0
0.354,0.058,243.35,1.6,0.0,0.0,1.0
1.654,0.098,238.75,6.8,0.0,0.0,18.0
0.446,0.164,243.74,2.0,0.0,0.0,1.0
0.456,0.088,240.52,2.0,0.0,0.0,2.0
0.492,0.188,244.58,2.2,0.0,0.0,0.0
1.806,0.162,238.92,7.6,0.0,1.0,18.0
0.428,0.234,243.2,2.0,0.0,1.0,1.0
1.366,0.046,238.73,5.6,0.0,0.0,18.0
0.424,0.23,242.99,2.0,0.0,1.0,0.0
0.248,0.0,242.58,1.0,0.0,0.0,1.0
1.528,0.216,245.09,6.2,0.0,1.0,19.0
1.952,0.21,242.88,8.4,7.0,1.0,19.0
1.526,0.16,241.77,6.2,0.0,0.0,19.0
3.602,0.13,238.91,15.8,0.0,0.0,18.0
1.006,0.386,244.93,4.4,0.0,1.0,12.0
2.018,0.292,239.9,8.4,0.0,1.0,19.0
0.57,0.182,242.68,2.6,0.0,2.0,1.0
0.326,0.082,242.92,1.4,0.0,1.0,1.0
0.602,0.178,243.76,2.6,0.0,2.0,1.0
1.324,0.066,240.73,5.4,0.0,0.0,18.0
0.26,0.0,246.44,1.0,0.0,0.0,0.0
1.91,0.21,242.82,7.8,0.0,2.0,19.0
2.222,0.534,244.16,9.4,0.0,15.0,0.0
1.506,0.082,242.73,6.2,0.0,0.0,19.0
0.838,0.14,242.25,3.4,0.0,0.0,1.0
0.26,0.0,243.74,1.0,0.0,0.0,0.0
0.852,0.26,243.32,3.6,0.0,1.0,0.0
1.88,0.416,246.39,7.8,0.0,5.0,19.0
1.388,0.134,249.08,5.6,0.0,0.0,1.0
0.372,0.088,245.92,1.6,0.0,1.0,1.0
1.516,0.0,248.23,6.2,0.0,0.0,1.0
0.282,0.0,247.37,1.2,0.0,0.0,1.0
0.288,0.0,245.54,1.2,0.0,0.0,1.0
1.7,0.828,245.45,8.0,0.0,1.0,0.0
0.828,0.0,245.42,3.4,0.0,0.0,0.0
1.728,0.074,241.34,7.6,3.0,0.0,19.0
2.218,0.082,243.88,9.0,0.0,1.0,1.0
0.37,0.132,244.08,1.6,0.0,0.0,0.0
1.368,0.08,246.5,5.6,0.0,0.0,1.0
0.332,0.114,244.91,1.4,0.0,1.0,1.0
1.272,0.07,249.47,5.2,0.0,0.0,0.0
0.438,0.258,245.88,2.0,0.0,1.0,1.0
1.1,0.202,246.8,4.6,0.0,0.0,1.0
0.33,0.104,244.08,1.4,0.0,2.0,0.0
0.278,0.0,249.22,1.2,0.0,0.0,0.0
0.428,0.218,243.09,2.0,0.0,1.0,0.0
0.288,0.0,247.89,1.2,0.0,0.0,0.0
1.522,0.2,241.38,6.2,0.0,1.0,19.0
0.366,0.09,240.4,1.6,0.0,0.0,0.0
1.896,0.188,235.53,8.0,1.0,1.0,18.0
0.34,0.046,240.72,1.4,0.0,0.0,1.0
2.418,0.27,230.03,10.6,0.0,0.0,17.0
0.33,0.06,240.75,1.4,0.0,0.0,1.0
1.31,0.066,234.95,5.6,0.0,0.0,18.0
0.364,0.118,243.21,1.6,0.0,1.0,1.0
1.496,0.068,236.46,6.2,1.0,1.0,17.0
0.764,0.154,246.35,3.2,0.0,0.0,1.0
1.548,0.182,236.71,6.6,0.0,2.0,17.0
0.276,0.0,243.77,1.2,0.0,0.0,0.0
2.384,0.0,236.12,11.0,29.0,0.0,0.0
0.338,0.062,240.15,1.4,0.0,0.0,0.0
1.348,0.0,237.5,5.6,0.0,1.0,17.0
0.688,0.064,244.68,2.8,0.0,0.0,0.0
0.778,0.13,239.48,3.2,0.0,0.0,0.0
1.884,0.268,240.26,7.8,0.0,1.0,17.0
1.834,0.14,237.23,9.4,19.0,0.0,0.0
0.226,0.052,241.37,1.0,0.0,0.0,0.0
3.602,0.224,232.19,15.4,0.0,35.0,16.0
0.422,0.082,242.04,1.8,0.0,0.0,0.0
0.344,0.076,240.48,1.4,0.0,0.0,0.0
0.414,0.216,243.98,1.8,0.0,1.0,0.0
1.47,0.15,240.26,6.0,0.0,1.0,18.0
0.412,0.258,242.52,2.0,0.0,1.0,0.0
1.354,0.048,239.72,5.6,0.0,2.0,18.0
0.316,0.058,243.21,1.2,0.0,1.0,0.0
1.45,0.182,240.47,6.0,0.0,1.0,17.0
0.374,0.168,245.49,1.8,0.0,1.0,0.0
0.876,0.374,241.62,3.8,0.0,2.0,0.0
0.548,0.0,243.06,2.2,0.0,1.0,0.0
0.302,0.052,239.08,1.2,0.0,2.0,0.0
0.316,0.082,244.59,1.4,0.0,1.0,0.0
1.906,0.262,239.31,8.0,0.0,2.0,18.0
0.402,0.178,242.36,1.8,0.0,2.0,0.0
1.536,0.162,238.73,6.4,0.0,2.0,18.0
0.334,0.08,242.06,1.4,0.0,2.0,0.0
1.386,0.058,240.91,5.6,0.0,1.0,18.0
0.406,0.188,240.33,1.8,0.0,1.0,0.0
0.42,0.184,241.08,1.8,0.0,1.0,0.0
0.398,0.192,242.73,1.8,0.0,1.0,0.0
1.49,0.282,237.26,6.4,0.0,1.0,17.0
